"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 05:00","2023","09","27","05:00","11.0","","-0.3","","46","","","","28","","20","","24.1","","88.64","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 06:00","2023","09","27","06:00","10.5","","-0.3","","47","","","","29","","27","","24.1","","88.63","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 07:00","2023","09","27","07:00","10.7","","-0.4","","46","","","","28","","29","","64.4","","88.67","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 08:00","2023","09","27","08:00","12.0","","-0.7","","41","","","","29","","26","","64.4","","88.63","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 09:00","2023","09","27","09:00","13.5","","-0.8","","37","","","","30","","13","","64.4","","88.63","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 10:00","2023","09","27","10:00","13.3","","-1.0","","37","","","","33","","14","","64.4","","88.60","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 11:00","2023","09","27","11:00","14.4","","-1.4","","33","","","","31","","12","","64.4","","88.58","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 12:00","2023","09","27","12:00","14.6","","-1.7","","32","","","","26","","3","","64.4","","88.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 13:00","2023","09","27","13:00","15.3","","-1.2","","32","","","","33","","5","","64.4","","88.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 14:00","2023","09","27","14:00","15.7","","-1.8","","30","","","","35","","6","","48.3","","88.48","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 15:00","2023","09","27","15:00","15.4","","-2.2","","30","","","","17","","7","","48.3","","88.45","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 16:00","2023","09","27","16:00","15.1","","-2.6","","29","","","","32","","3","","48.3","","88.45","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 17:00","2023","09","27","17:00","14.7","","-0.7","","35","","","","11","","9","","48.3","","88.48","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 18:00","2023","09","27","18:00","12.5","","1.0","","45","","","","18","","10","","32.2","","88.53","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 19:00","2023","09","27","19:00","12.3","","0.7","","45","","","","10","","3","","24.1","","88.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 20:00","2023","09","27","20:00","12.1","","0.7","","45","","","","19","","10","","24.1","","88.51","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 21:00","2023","09","27","21:00","11.2","","0.8","","48","","","","20","","6","","24.1","","88.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 22:00","2023","09","27","22:00","11.1","","-0.2","","45","","","","28","","8","","24.1","","88.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 23:00","2023","09","27","23:00","9.8","","-0.5","","49","","","","34","","11","","24.1","","88.51","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 00:00","2023","09","28","00:00","6.4","","-0.9","","59","","","","2","","3","","24.1","","88.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 01:00","2023","09","28","01:00","9.1","","-0.5","","51","","","","31","","13","","24.1","","88.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 02:00","2023","09","28","02:00","10.2","","-0.7","","47","","","","30","","23","","24.1","","88.52","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 03:00","2023","09","28","03:00","8.6","","-0.7","","52","","","","34","","11","","24.1","","88.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 04:00","2023","09","28","04:00","8.3","","-0.6","","53","","","","35","","6","","24.1","","88.54","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 05:00","2023","09","28","05:00","5.8","","-1.1","","61","","","","7","","5","","24.1","","88.54","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 06:00","2023","09","28","06:00","5.4","","-0.7","","65","","","","2","","6","","24.1","","88.54","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 07:00","2023","09","28","07:00","6.7","","-0.1","","62","","","","3","","9","","64.4","","88.54","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 08:00","2023","09","28","08:00","7.9","","0.9","","61","","","","15","","8","","64.4","","88.56","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 09:00","2023","09","28","09:00","12.5","","0.4","","44","","","","31","","8","","48.3","","88.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 10:00","2023","09","28","10:00","15.1","","-0.1","","35","","","","35","","12","","48.3","","88.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 11:00","2023","09","28","11:00","15.7","","-0.9","","32","","","","32","","19","","48.3","","88.50","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 12:00","2023","09","28","12:00","14.2","","-1.5","","34","","","","28","","16","","48.3","","88.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 13:00","2023","09","28","13:00","14.6","","-2.8","","30","","","","26","","14","","48.3","","88.45","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 14:00","2023","09","28","14:00","14.5","","-2.9","","30","","","","32","","14","","48.3","","88.42","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 15:00","2023","09","28","15:00","14.0","","-1.5","","34","","","","28","","21","","32.2","","88.43","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 16:00","2023","09","28","16:00","13.9","","-1.1","","35","","","","24","","9","","32.2","","88.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 17:00","2023","09","28","17:00","13.4","","-1.4","","36","","","","30","","10","","32.2","","88.43","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 18:00","2023","09","28","18:00","8.9","","2.9","","66","","","","35","","29","","32.2","","88.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 19:00","2023","09","28","19:00","7.4","","2.3","","70","","","","36","","8","","11.3","","88.50","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 20:00","2023","09","28","20:00","7.1","","1.8","","69","","","","32","","10","","11.3","","88.55","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 21:00","2023","09","28","21:00","7.4","","2.2","","70","","","","11","","13","","11.3","","88.57","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 22:00","2023","09","28","22:00","6.8","","1.8","","70","","","","35","","3","","16.1","","88.58","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-28 23:00","2023","09","28","23:00","6.7","","1.6","","70","","","","27","","8","","16.1","","88.58","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 00:00","2023","09","29","00:00","4.8","","1.0","","76","","","","34","","4","","16.1","","88.56","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 01:00","2023","09","29","01:00","5.5","","0.9","","72","","","","30","","7","","16.1","","88.56","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 02:00","2023","09","29","02:00","5.2","","1.4","","76","","","","26","","3","","16.1","","88.56","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 03:00","2023","09","29","03:00","2.8","","0.8","","87","","","","21","","7","","16.1","","88.56","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 04:00","2023","09","29","04:00","2.7","","0.7","","87","","","","22","","5","","16.1","","88.57","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 05:00","2023","09","29","05:00","-0.2","","-2.5","","85","","","","34","","5","","24.1","","88.57","","","","-2","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 06:00","2023","09","29","06:00","0.5","","-1.0","","89","","","","35","","10","","24.1","","88.60","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 07:00","2023","09","29","07:00","1.0","","-0.7","","89","","","","15","","6","","64.4","","88.62","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 08:00","2023","09","29","08:00","2.8","","-0.4","","79","","","","23","","7","","64.4","","88.66","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 09:00","2023","09","29","09:00","6.4","","1.1","","69","","","","36","","3","","64.4","","88.66","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 10:00","2023","09","29","10:00","8.5","","2.4","","65","","","","5","","8","","64.4","","88.66","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 11:00","2023","09","29","11:00","9.9","","2.5","","60","","","","34","","7","","64.4","","88.64","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 12:00","2023","09","29","12:00","10.7","","2.5","","56","","","","4","","8","","48.3","","88.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 13:00","2023","09","29","13:00","12.5","","1.4","","47","","","","9","","12","","32.2","","88.63","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 14:00","2023","09","29","14:00","12.1","","-1.0","","40","","","","13","","4","","32.2","","88.63","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 15:00","2023","09","29","15:00","11.9","","-0.1","","43","","","","6","","12","","32.2","","88.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 16:00","2023","09","29","16:00","11.5","","-0.1","","45","","","","4","","17","","24.1","","88.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 17:00","2023","09","29","17:00","10.0","","1.6","","55","","","","1","","29","","24.1","","88.76","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 18:00","2023","09","29","18:00","7.4","","2.4","","70","","","","36","","28","","14.5","","88.87","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 19:00","2023","09","29","19:00","6.0","","2.2","","77","","","","36","","15","","11.3","","88.97","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 20:00","2023","09","29","20:00","5.9","","2.2","","77","","","","35","","17","","8.1","","89.04","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 21:00","2023","09","29","21:00","6.1","","2.8","","79","","","","36","","17","","9.7","","89.07","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 22:00","2023","09","29","22:00","5.8","","4.5","","92","","","","36","","18","","6.4","","89.12","","","","","","Drizzle,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-29 23:00","2023","09","29","23:00","5.8","","4.6","","92","","","","36","","18","","9.7","","89.13","","","","","","Drizzle,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 00:00","2023","09","30","00:00","5.7","","4.0","","89","","","","3","","26","","6.4","","89.17","","","","","","Drizzle,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 01:00","2023","09","30","01:00","5.2","","4.3","","94","","","","3","","23","","4.0","","89.19","","","","","","Drizzle,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 02:00","2023","09","30","02:00","4.8","","3.6","","92","","","","4","","22","","4.0","","89.21","","","","","","Drizzle,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 03:00","2023","09","30","03:00","5.0","","3.3","","89","","","","4","","15","","6.4","","89.25","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 04:00","2023","09","30","04:00","4.8","","2.8","","87","","","","3","","22","","9.7","","89.26","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 05:00","2023","09","30","05:00","4.7","","3.0","","89","","","","3","","23","","8.1","","89.29","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 06:00","2023","09","30","06:00","4.5","","2.8","","89","","","","4","","19","","8.1","","89.31","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 07:00","2023","09","30","07:00","4.5","","3.0","","90","","","","5","","20","","6.4","","89.35","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 08:00","2023","09","30","08:00","4.3","","3.1","","92","","","","5","","21","","6.4","","89.39","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 09:00","2023","09","30","09:00","4.4","","3.4","","93","","","","5","","20","","8.1","","89.41","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 10:00","2023","09","30","10:00","4.5","","2.7","","88","","","","5","","21","","14.5","","89.41","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 11:00","2023","09","30","11:00","4.8","","2.5","","85","","","","6","","21","","9.7","","89.41","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 12:00","2023","09","30","12:00","4.9","","2.1","","82","","","","5","","17","","9.7","","89.41","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 13:00","2023","09","30","13:00","5.2","","2.6","","83","","","","6","","17","","9.7","","89.39","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 14:00","2023","09","30","14:00","5.1","","2.8","","85","","","","6","","16","","8.1","","89.39","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 15:00","2023","09","30","15:00","5.0","","2.5","","84","","","","4","","17","","8.1","","89.40","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 16:00","2023","09","30","16:00","5.1","","3.4","","89","","","","3","","10","","8.1","","89.42","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 17:00","2023","09","30","17:00","4.9","","3.5","","91","","","","5","","14","","6.4","","89.45","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 18:00","2023","09","30","18:00","4.7","","3.1","","90","","","","2","","14","","6.4","","89.49","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 19:00","2023","09","30","19:00","4.5","","3.7","","95","","","","2","","12","","6.4","","89.53","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 20:00","2023","09","30","20:00","4.5","","3.4","","93","","","","3","","9","","6.4","","89.56","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 21:00","2023","09","30","21:00","4.3","","3.8","","97","","","","34","","12","","4.8","","89.58","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 22:00","2023","09","30","22:00","4.1","","3.4","","95","","","","36","","14","","4.0","","89.59","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-30 23:00","2023","09","30","23:00","3.5","","3.0","","96","","","","34","","12","","6.4","","89.60","","","","","","Rain,Fog"
