"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 04:00","2023","08","27","04:00","13.2","","8.7","","74","","","","17","","6","","16.1","","89.61","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 05:00","2023","08","27","05:00","11.9","","7.7","","75","","","","3","","3","","16.1","","89.64","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 06:00","2023","08","27","06:00","12.7","","7.5","","70","","","","19","","5","","12.9","","89.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 07:00","2023","08","27","07:00","13.7","","7.8","","67","","","","27","","5","","12.9","","89.74","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 08:00","2023","08","27","08:00","16.2","","7.4","","56","","","","28","","4","","12.9","","89.73","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 09:00","2023","08","27","09:00","20.4","","7.3","","42","","","","32","","8","","9.7","","89.73","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 10:00","2023","08","27","10:00","22.5","","8.0","","39","","","","33","","9","","8.1","","89.72","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 11:00","2023","08","27","11:00","24.0","","7.6","","35","","","","3","","3","","9.7","","89.71","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 12:00","2023","08","27","12:00","25.0","","6.8","","31","","","","22","","8","","8.1","","89.65","","25","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 13:00","2023","08","27","13:00","25.8","","7.0","","30","","","","7","","3","","8.1","","89.63","","26","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 14:00","2023","08","27","14:00","25.9","","6.0","","28","","","","36","","2","","6.4","","89.61","","26","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 15:00","2023","08","27","15:00","26.8","","4.1","","23","","","","17","","4","","8.1","","89.56","","26","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 16:00","2023","08","27","16:00","27.2","","4.8","","23","","","","7","","9","","8.1","","89.53","","26","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 17:00","2023","08","27","17:00","27.2","","5.3","","24","","","","1","","4","","9.7","","89.52","","27","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 18:00","2023","08","27","18:00","26.6","","5.4","","25","","","","10","","9","","12.9","","89.51","","26","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 19:00","2023","08","27","19:00","25.3","","3.8","","25","","","","12","","9","","12.9","","89.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 20:00","2023","08","27","20:00","21.4","","6.1","","37","","","","11","","13","","12.9","","89.56","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 21:00","2023","08","27","21:00","21.1","","5.6","","36","","","","12","","13","","12.9","","89.57","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 22:00","2023","08","27","22:00","21.2","","5.5","","35","","","","21","","6","","12.9","","89.59","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 23:00","2023","08","27","23:00","17.9","","7.0","","49","","","","34","","4","","12.9","","89.60","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 00:00","2023","08","28","00:00","14.6","","7.8","","64","","","","35","","5","","12.9","","89.58","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 01:00","2023","08","28","01:00","13.9","","7.7","","66","","","","33","","5","","12.9","","89.59","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 02:00","2023","08","28","02:00","13.6","","7.3","","66","","","","36","","2","","12.9","","89.58","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 03:00","2023","08","28","03:00","13.1","","6.8","","65","","","","36","","3","","12.9","","89.57","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 04:00","2023","08","28","04:00","12.2","","7.6","","73","","","","20","","4","","12.9","","89.58","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 05:00","2023","08","28","05:00","12.6","","7.4","","71","","","","0","","1","","12.9","","89.58","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 06:00","2023","08","28","06:00","12.1","","6.6","","69","","","","13","","3","","12.9","","89.57","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 07:00","2023","08","28","07:00","14.0","","8.2","","68","","","","36","","1","","9.7","","89.57","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 08:00","2023","08","28","08:00","17.4","","6.9","","50","","","","","","0","","8.1","","89.59","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 09:00","2023","08","28","09:00","20.7","","7.3","","42","","","","17","","3","","9.7","","89.60","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 10:00","2023","08","28","10:00","24.3","","7.8","","34","","","","0","","1","","8.1","","89.60","","25","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 11:00","2023","08","28","11:00","27.0","","7.5","","29","","","","3","","3","","8.1","","89.60","","27","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 12:00","2023","08","28","12:00","28.5","","6.3","","24","","","","12","","11","","8.1","","89.58","","28","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 13:00","2023","08","28","13:00","29.7","","4.7","","20","","","","13","","14","","8.1","","89.56","","29","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 14:00","2023","08","28","14:00","30.5","","4.2","","18","","","","23","","3","","8.1","","89.53","","30","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 15:00","2023","08","28","15:00","30.3","","5.1","","20","","","","9","","8","","8.1","","89.49","","30","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 16:00","2023","08","28","16:00","30.3","","4.7","","19","","","","11","","14","","8.1","","89.46","","29","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 17:00","2023","08","28","17:00","29.9","","3.8","","19","","","","6","","8","","8.1","","89.43","","29","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 18:00","2023","08","28","18:00","29.1","","4.6","","21","","","","9","","12","","8.1","","89.42","","28","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 19:00","2023","08","28","19:00","26.1","","4.8","","25","","","","10","","16","","9.7","","89.43","","25","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 20:00","2023","08","28","20:00","23.5","","5.4","","31","","","","10","","13","","8.1","","89.46","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 21:00","2023","08","28","21:00","23.4","","4.6","","29","","","","11","","16","","8.1","","89.45","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 22:00","2023","08","28","22:00","19.7","","6.0","","40","","","","35","","5","","24.1","","89.45","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-28 23:00","2023","08","28","23:00","18.4","","6.8","","46","","","","36","","4","","24.1","","89.46","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 00:00","2023","08","29","00:00","16.4","","6.8","","53","","","","29","","3","","32.2","","89.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 01:00","2023","08","29","01:00","15.1","","7.0","","58","","","","","","0","","19.3","","89.41","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 02:00","2023","08","29","02:00","14.5","","7.4","","62","","","","0","","1","","19.3","","89.39","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 03:00","2023","08","29","03:00","12.6","","7.0","","68","","","","20","","8","","19.3","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 04:00","2023","08","29","04:00","12.4","","6.9","","69","","","","36","","1","","24.1","","89.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 05:00","2023","08","29","05:00","12.9","","6.9","","67","","","","21","","4","","14.5","","89.31","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 06:00","2023","08","29","06:00","11.8","","6.3","","69","","","","0","","1","","12.9","","89.29","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 07:00","2023","08","29","07:00","13.3","","7.5","","67","","","","15","","4","","9.7","","89.29","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 08:00","2023","08","29","08:00","16.2","","6.6","","53","","","","19","","5","","9.7","","89.28","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 09:00","2023","08","29","09:00","20.1","","7.1","","42","","","","20","","4","","9.7","","89.23","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 10:00","2023","08","29","10:00","23.6","","6.2","","32","","","","20","","9","","9.7","","89.19","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 11:00","2023","08","29","11:00","26.1","","5.7","","27","","","","15","","16","","8.1","","89.13","","26","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 12:00","2023","08","29","12:00","29.1","","5.3","","22","","","","18","","27","","8.1","","89.05","","28","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 13:00","2023","08","29","13:00","29.9","","4.4","","19","","","","18","","26","","8.1","","88.97","","29","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 14:00","2023","08","29","14:00","30.1","","2.3","","17","","","","18","","25","","9.7","","88.89","","29","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 15:00","2023","08","29","15:00","30.5","","2.1","","16","","","","19","","22","","8.1","","88.82","","29","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 16:00","2023","08","29","16:00","30.4","","1.4","","15","","","","18","","24","","8.1","","88.73","","29","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 17:00","2023","08","29","17:00","30.1","","1.1","","15","","","","17","","21","","9.7","","88.66","","28","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 18:00","2023","08","29","18:00","28.7","","1.9","","17","","","","14","","21","","9.7","","88.59","","27","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 19:00","2023","08","29","19:00","26.1","","2.8","","22","","","","12","","16","","9.7","","88.57","","25","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 20:00","2023","08","29","20:00","23.3","","3.1","","26","","","","12","","13","","9.7","","88.57","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 21:00","2023","08","29","21:00","22.0","","3.1","","28","","","","12","","12","","19.3","","88.56","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 22:00","2023","08","29","22:00","19.2","","3.8","","36","","","","35","","5","","19.3","","88.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-29 23:00","2023","08","29","23:00","17.6","","4.8","","43","","","","34","","7","","16.1","","88.47","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 00:00","2023","08","30","00:00","15.9","","5.4","","49","","","","6","","8","","14.5","","88.45","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 01:00","2023","08","30","01:00","15.3","","5.7","","52","","","","35","","7","","16.1","","88.38","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 02:00","2023","08","30","02:00","14.4","","6.6","","59","","","","34","","8","","14.5","","88.32","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 03:00","2023","08","30","03:00","14.0","","6.0","","58","","","","35","","12","","14.5","","88.28","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 04:00","2023","08","30","04:00","13.8","","5.9","","59","","","","35","","16","","14.5","","88.23","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 05:00","2023","08","30","05:00","15.0","","5.3","","52","","","","33","","20","","14.5","","88.15","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 06:00","2023","08","30","06:00","16.7","","6.5","","51","","","","35","","23","","12.9","","88.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 07:00","2023","08","30","07:00","17.6","","7.4","","51","","","","35","","17","","14.5","","88.13","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 08:00","2023","08","30","08:00","17.8","","8.1","","53","","","","36","","25","","14.5","","88.17","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 09:00","2023","08","30","09:00","18.4","","8.9","","53","","","","35","","32","","14.5","","88.14","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 10:00","2023","08","30","10:00","19.5","","9.7","","53","","","","36","","28","","19.3","","88.11","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 11:00","2023","08","30","11:00","20.8","","10.3","","51","","","","36","","33","","19.3","","88.11","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 12:00","2023","08","30","12:00","21.4","","10.1","","48","","","","36","","26","","19.3","","88.05","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 13:00","2023","08","30","13:00","22.0","","10.1","","46","","","","1","","29","","19.3","","88.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 14:00","2023","08","30","14:00","19.8","","13.6","","67","","","","35","","19","","14.5","","88.03","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 15:00","2023","08","30","15:00","22.3","","12.8","","55","","","","35","","35","","14.5","","88.00","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 16:00","2023","08","30","16:00","23.0","","13.0","","53","","","","35","","33","","16.1","","87.99","","26","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 17:00","2023","08","30","17:00","22.3","","12.1","","52","","","","1","","33","","9.7","","88.01","","25","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 18:00","2023","08","30","18:00","22.1","","12.2","","53","","","","2","","34","","14.5","","88.04","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 19:00","2023","08","30","19:00","21.4","","12.4","","56","","","","36","","28","","12.9","","88.07","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 20:00","2023","08","30","20:00","19.9","","12.4","","61","","","","35","","17","","12.9","","88.10","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 21:00","2023","08","30","21:00","18.6","","13.0","","69","","","","33","","18","","12.9","","88.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 22:00","2023","08","30","22:00","18.1","","13.3","","73","","","","33","","21","","12.9","","88.14","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-30 23:00","2023","08","30","23:00","18.9","","11.7","","62","","","","34","","39","","11.3","","88.16","","","","","","Thunderstorms"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 00:00","2023","08","31","00:00","15.0","","12.2","","83","","","","31","","40","","8.1","","88.19","","","","","","Thunderstorms,Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 01:00","2023","08","31","01:00","14.6","","12.6","","88","","","","32","","35","","4.8","","88.20","","","","","","Thunderstorms,Heavy Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 02:00","2023","08","31","02:00","14.8","","12.6","","86","","","","32","","20","","4.8","","88.19","","","","","","Thunderstorms,Moderate Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 03:00","2023","08","31","03:00","15.1","","12.4","","84","","","","34","","24","","9.7","","88.25","","","","","","Thunderstorms,Moderate Rain Showers,Fog,Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 04:00","2023","08","31","04:00","14.9","","12.9","","87","","","","34","","22","","8.1","","88.27","","","","","","Rain,Fog,Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 05:00","2023","08","31","05:00","14.3","","12.2","","87","","","","33","","27","","4.8","","88.32","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 06:00","2023","08","31","06:00","14.2","","11.7","","85","","","","33","","32","","6.4","","88.32","","","","","","Rain,Fog,Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 07:00","2023","08","31","07:00","14.0","","11.6","","85","","","","33","","29","","8.1","","88.37","","","","","","Fog,Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 08:00","2023","08","31","08:00","14.1","","11.5","","85","","","","34","","21","","8.1","","88.43","","","","","","Fog,Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 09:00","2023","08","31","09:00","14.3","","11.2","","81","","","","34","","22","","14.5","","88.43","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 10:00","2023","08","31","10:00","14.2","","11.5","","84","","","","34","","26","","9.7","","88.44","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 11:00","2023","08","31","11:00","14.5","","10.0","","74","","","","33","","22","","14.5","","88.46","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 12:00","2023","08","31","12:00","14.9","","8.7","","66","","","","31","","18","","16.1","","88.48","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 13:00","2023","08","31","13:00","15.3","","7.7","","60","","","","30","","22","","19.3","","88.47","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 14:00","2023","08","31","14:00","15.8","","7.7","","58","","","","33","","13","","14.5","","88.47","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 15:00","2023","08","31","15:00","16.7","","7.2","","53","","","","33","","14","","19.3","","88.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 16:00","2023","08","31","16:00","17.1","","8.0","","55","","","","28","","12","","14.5","","88.43","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 17:00","2023","08","31","17:00","16.3","","8.7","","60","","","","27","","4","","16.1","","88.45","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 18:00","2023","08","31","18:00","16.7","","9.0","","60","","","","25","","4","","12.9","","88.46","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 19:00","2023","08","31","19:00","16.3","","10.0","","66","","","","27","","4","","9.7","","88.50","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 20:00","2023","08","31","20:00","16.1","","10.5","","69","","","","33","","5","","12.9","","88.53","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 21:00","2023","08","31","21:00","16.0","","10.8","","71","","","","30","","4","","12.9","","88.59","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 22:00","2023","08","31","22:00","15.6","","11.1","","75","","","","20","","7","","12.9","","88.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-31 23:00","2023","08","31","23:00","15.9","","11.0","","72","","","","36","","1","","12.9","","88.68","","","","","","Cloudy"
